,Gate Voltage,Gate Current,Gate Time (ms),Drain Voltage,Drain Current,Gate Time
"19,001",5.00E-01,3.15E-05,180.000000,-6.00E-01,-1.39E-04,0.180000
"19,002",5.00E-01,3.10E-05,180.020000,-6.00E-01,-1.39E-04,0.180020
"19,003",5.00E-01,3.06E-05,180.040000,-6.00E-01,-1.40E-04,0.180040
"19,004",5.00E-01,3.16E-05,180.060000,-6.00E-01,-1.39E-04,0.180060
"19,005",5.00E-01,3.05E-05,180.080000,-6.00E-01,-1.39E-04,0.180080
"19,006",5.00E-01,3.05E-05,180.100000,-6.00E-01,-1.40E-04,0.180100
"19,007",5.00E-01,3.15E-05,180.120000,-6.00E-01,-1.40E-04,0.180120
"19,008",5.00E-01,2.99E-05,180.140000,-6.00E-01,-1.39E-04,0.180140
"19,009",5.00E-01,2.99E-05,180.160000,-6.00E-01,-1.40E-04,0.180160
"19,010",5.00E-01,3.06E-05,180.180000,-6.00E-01,-1.38E-04,0.180180
"19,011",5.00E-01,2.96E-05,180.200000,-6.00E-01,-1.38E-04,0.180200
"19,012",5.01E-01,3.09E-05,180.220000,-6.00E-01,-1.38E-04,0.180220
"19,013",5.00E-01,3.00E-05,180.240000,-6.00E-01,-1.39E-04,0.180240
"19,014",5.00E-01,3.01E-05,180.260000,-6.00E-01,-1.39E-04,0.180260
"19,015",5.00E-01,2.90E-05,180.280000,-6.00E-01,-1.38E-04,0.180280
"19,016",5.00E-01,3.18E-05,180.300000,-6.00E-01,-1.40E-04,0.180300
"19,017",5.00E-01,3.00E-05,180.320000,-6.00E-01,-1.40E-04,0.180320
"19,018",5.00E-01,3.20E-05,180.340000,-6.00E-01,-1.38E-04,0.180340
"19,019",5.00E-01,2.91E-05,180.360000,-6.00E-01,-1.38E-04,0.180360
"19,020",5.00E-01,3.10E-05,180.380000,-6.00E-01,-1.39E-04,0.180380
"19,021",5.00E-01,3.06E-05,180.400000,-6.00E-01,-1.40E-04,0.180400
"19,022",5.00E-01,3.19E-05,180.420000,-6.00E-01,-1.39E-04,0.180420
"19,023",4.99E-01,3.08E-05,180.440000,-6.00E-01,-1.38E-04,0.180440
"19,024",5.00E-01,3.06E-05,180.460000,-6.00E-01,-1.38E-04,0.180460
"19,025",5.00E-01,3.18E-05,180.480000,-6.00E-01,-1.40E-04,0.180480
"19,026",5.00E-01,2.90E-05,180.500000,-6.00E-01,-1.38E-04,0.180500
"19,027",5.00E-01,2.97E-05,180.520000,-6.00E-01,-1.38E-04,0.180520
"19,028",5.01E-01,3.30E-05,180.540000,-6.00E-01,-1.39E-04,0.180540
"19,029",5.00E-01,3.10E-05,180.560000,-6.00E-01,-1.39E-04,0.180560
"19,030",5.00E-01,3.02E-05,180.580000,-6.00E-01,-1.38E-04,0.180580
"19,031",5.00E-01,2.99E-05,180.600000,-6.00E-01,-1.38E-04,0.180600
"19,032",5.00E-01,3.07E-05,180.620000,-6.00E-01,-1.38E-04,0.180620
"19,033",5.00E-01,3.18E-05,180.640000,-6.00E-01,-1.39E-04,0.180640
"19,034",5.00E-01,3.08E-05,180.660000,-6.00E-01,-1.39E-04,0.180660
"19,035",5.00E-01,3.19E-05,180.680000,-6.00E-01,-1.39E-04,0.180680
"19,036",5.00E-01,3.15E-05,180.700000,-6.00E-01,-1.39E-04,0.180700
"19,037",5.00E-01,3.07E-05,180.720000,-6.00E-01,-1.40E-04,0.180720
"19,038",5.00E-01,3.04E-05,180.740000,-6.00E-01,-1.38E-04,0.180740
"19,039",5.00E-01,2.97E-05,180.760000,-6.00E-01,-1.38E-04,0.180760
"19,040",5.00E-01,3.08E-05,180.780000,-6.00E-01,-1.39E-04,0.180780
"19,041",5.00E-01,3.12E-05,180.800000,-6.00E-01,-1.39E-04,0.180800
"19,042",5.00E-01,2.93E-05,180.820000,-6.00E-01,-1.38E-04,0.180820
"19,043",5.00E-01,2.86E-05,180.840000,-6.00E-01,-1.39E-04,0.180840
"19,044",5.00E-01,2.92E-05,180.860000,-6.00E-01,-1.38E-04,0.180860
"19,045",5.00E-01,3.15E-05,180.880000,-6.00E-01,-1.38E-04,0.180880
"19,046",5.00E-01,2.95E-05,180.900000,-6.00E-01,-1.40E-04,0.180900
"19,047",5.00E-01,3.12E-05,180.920000,-6.00E-01,-1.39E-04,0.180920
"19,048",5.00E-01,3.16E-05,180.940000,-6.00E-01,-1.39E-04,0.180940
"19,049",5.00E-01,2.95E-05,180.960000,-6.00E-01,-1.39E-04,0.180960
"19,050",5.00E-01,3.07E-05,180.980000,-6.00E-01,-1.38E-04,0.180980
"19,051",5.00E-01,3.04E-05,181.000000,-6.00E-01,-1.38E-04,0.181000
"19,052",5.00E-01,3.06E-05,181.020000,-6.00E-01,-1.39E-04,0.181020
"19,053",5.00E-01,3.02E-05,181.040000,-6.00E-01,-1.38E-04,0.181040
"19,054",5.00E-01,2.96E-05,181.060000,-6.00E-01,-1.39E-04,0.181060
"19,055",5.00E-01,3.17E-05,181.080000,-6.00E-01,-1.39E-04,0.181080
"19,056",5.00E-01,2.97E-05,181.100000,-6.00E-01,-1.38E-04,0.181100
"19,057",5.00E-01,3.03E-05,181.120000,-6.00E-01,-1.38E-04,0.181120
"19,058",5.00E-01,3.16E-05,181.140000,-6.00E-01,-1.40E-04,0.181140
"19,059",5.00E-01,3.18E-05,181.160000,-6.00E-01,-1.38E-04,0.181160
"19,060",5.00E-01,3.03E-05,181.180000,-6.00E-01,-1.39E-04,0.181180
"19,061",5.00E-01,3.25E-05,181.200000,-6.00E-01,-1.38E-04,0.181200
"19,062",5.00E-01,3.02E-05,181.220000,-6.00E-01,-1.37E-04,0.181220
"19,063",5.00E-01,3.05E-05,181.240000,-6.00E-01,-1.39E-04,0.181240
"19,064",5.00E-01,3.14E-05,181.260000,-6.00E-01,-1.36E-04,0.181260
"19,065",5.00E-01,3.02E-05,181.280000,-6.00E-01,-1.38E-04,0.181280
"19,066",5.00E-01,3.29E-05,181.300000,-6.00E-01,-1.40E-04,0.181300
"19,067",5.00E-01,3.05E-05,181.320000,-6.00E-01,-1.38E-04,0.181320
"19,068",5.00E-01,3.10E-05,181.340000,-6.00E-01,-1.38E-04,0.181340
"19,069",5.00E-01,2.89E-05,181.360000,-6.00E-01,-1.37E-04,0.181360
"19,070",5.00E-01,3.09E-05,181.380000,-6.00E-01,-1.39E-04,0.181380
"19,071",5.00E-01,3.17E-05,181.400000,-6.00E-01,-1.38E-04,0.181400
"19,072",5.00E-01,3.25E-05,181.420000,-6.00E-01,-1.38E-04,0.181420
"19,073",5.00E-01,2.94E-05,181.440000,-6.00E-01,-1.38E-04,0.181440
"19,074",5.00E-01,3.03E-05,181.460000,-6.00E-01,-1.38E-04,0.181460
"19,075",5.00E-01,2.98E-05,181.480000,-6.00E-01,-1.37E-04,0.181480
"19,076",5.00E-01,2.93E-05,181.500000,-6.00E-01,-1.37E-04,0.181500
"19,077",5.00E-01,3.03E-05,181.520000,-6.00E-01,-1.40E-04,0.181520
"19,078",5.00E-01,3.22E-05,181.540000,-6.00E-01,-1.37E-04,0.181540
"19,079",5.00E-01,3.07E-05,181.560000,-6.00E-01,-1.38E-04,0.181560
"19,080",5.00E-01,3.12E-05,181.580000,-6.00E-01,-1.39E-04,0.181580
"19,081",5.00E-01,2.91E-05,181.600000,-6.00E-01,-1.38E-04,0.181600
"19,082",5.00E-01,3.00E-05,181.620000,-6.00E-01,-1.39E-04,0.181620
"19,083",5.00E-01,3.10E-05,181.640000,-6.00E-01,-1.39E-04,0.181640
"19,084",5.00E-01,3.00E-05,181.660000,-6.00E-01,-1.38E-04,0.181660
"19,085",5.00E-01,3.03E-05,181.680000,-6.00E-01,-1.37E-04,0.181680
"19,086",5.00E-01,2.99E-05,181.700000,-6.00E-01,-1.36E-04,0.181700
"19,087",5.00E-01,3.23E-05,181.720000,-6.00E-01,-1.37E-04,0.181720
"19,088",5.00E-01,3.03E-05,181.740000,-6.00E-01,-1.39E-04,0.181740
"19,089",5.00E-01,3.18E-05,181.760000,-6.00E-01,-1.39E-04,0.181760
"19,090",5.00E-01,3.09E-05,181.780000,-6.00E-01,-1.39E-04,0.181780
"19,091",5.00E-01,2.99E-05,181.800000,-6.00E-01,-1.37E-04,0.181800
"19,092",5.00E-01,2.91E-05,181.820000,-6.00E-01,-1.37E-04,0.181820
"19,093",5.00E-01,2.96E-05,181.840000,-6.00E-01,-1.38E-04,0.181840
"19,094",5.00E-01,2.98E-05,181.860000,-6.00E-01,-1.39E-04,0.181860
"19,095",5.00E-01,3.15E-05,181.880000,-6.00E-01,-1.40E-04,0.181880
"19,096",5.00E-01,3.11E-05,181.900000,-6.00E-01,-1.39E-04,0.181900
"19,097",5.00E-01,2.97E-05,181.920000,-6.00E-01,-1.37E-04,0.181920
"19,098",5.00E-01,3.09E-05,181.940000,-6.00E-01,-1.38E-04,0.181940
"19,099",5.00E-01,3.04E-05,181.960000,-6.00E-01,-1.37E-04,0.181960
"19,100",5.00E-01,2.98E-05,181.980000,-6.00E-01,-1.40E-04,0.181980
"19,101",5.00E-01,3.02E-05,182.000000,-6.00E-01,-1.38E-04,0.182000
"19,102",5.00E-01,3.01E-05,182.020000,-6.00E-01,-1.38E-04,0.182020
"19,103",5.00E-01,3.01E-05,182.040000,-6.00E-01,-1.39E-04,0.182040
"19,104",5.00E-01,2.89E-05,182.060000,-6.00E-01,-1.37E-04,0.182060
"19,105",5.00E-01,3.03E-05,182.080000,-6.00E-01,-1.38E-04,0.182080
"19,106",5.00E-01,3.06E-05,182.100000,-6.00E-01,-1.39E-04,0.182100
"19,107",5.00E-01,2.97E-05,182.120000,-6.00E-01,-1.38E-04,0.182120
"19,108",5.00E-01,3.01E-05,182.140000,-6.00E-01,-1.38E-04,0.182140
"19,109",5.00E-01,3.06E-05,182.160000,-6.00E-01,-1.38E-04,0.182160
"19,110",5.00E-01,2.91E-05,182.180000,-6.00E-01,-1.37E-04,0.182180
"19,111",5.00E-01,2.87E-05,182.200000,-6.00E-01,-1.38E-04,0.182200
"19,112",5.00E-01,2.96E-05,182.220000,-6.00E-01,-1.38E-04,0.182220
"19,113",5.00E-01,3.04E-05,182.240000,-6.00E-01,-1.39E-04,0.182240
"19,114",5.00E-01,2.92E-05,182.260000,-6.00E-01,-1.38E-04,0.182260
"19,115",5.00E-01,3.06E-05,182.280000,-6.00E-01,-1.39E-04,0.182280
"19,116",5.00E-01,2.93E-05,182.300000,-6.00E-01,-1.38E-04,0.182300
"19,117",5.00E-01,3.03E-05,182.320000,-6.00E-01,-1.38E-04,0.182320
"19,118",5.00E-01,3.17E-05,182.340000,-6.00E-01,-1.39E-04,0.182340
"19,119",5.00E-01,3.00E-05,182.360000,-6.00E-01,-1.39E-04,0.182360
"19,120",5.00E-01,2.96E-05,182.380000,-6.00E-01,-1.39E-04,0.182380
"19,121",5.00E-01,2.97E-05,182.400000,-6.00E-01,-1.38E-04,0.182400
"19,122",5.00E-01,2.96E-05,182.420000,-6.00E-01,-1.37E-04,0.182420
"19,123",5.00E-01,3.07E-05,182.440000,-6.00E-01,-1.39E-04,0.182440
"19,124",5.00E-01,2.95E-05,182.460000,-6.00E-01,-1.38E-04,0.182460
"19,125",5.00E-01,3.16E-05,182.480000,-6.00E-01,-1.38E-04,0.182480
"19,126",5.00E-01,3.01E-05,182.500000,-6.00E-01,-1.40E-04,0.182500
"19,127",5.00E-01,2.94E-05,182.520000,-6.00E-01,-1.38E-04,0.182520
"19,128",5.00E-01,2.97E-05,182.540000,-6.00E-01,-1.38E-04,0.182540
"19,129",5.00E-01,3.05E-05,182.560000,-6.00E-01,-1.39E-04,0.182560
"19,130",5.00E-01,3.14E-05,182.580000,-6.00E-01,-1.39E-04,0.182580
"19,131",5.00E-01,2.94E-05,182.600000,-6.00E-01,-1.38E-04,0.182600
"19,132",5.00E-01,3.23E-05,182.620000,-6.00E-01,-1.38E-04,0.182620
"19,133",5.00E-01,2.96E-05,182.640000,-6.00E-01,-1.37E-04,0.182640
"19,134",5.00E-01,2.94E-05,182.660000,-6.00E-01,-1.38E-04,0.182660
"19,135",5.00E-01,3.02E-05,182.680000,-6.00E-01,-1.39E-04,0.182680
"19,136",5.00E-01,2.94E-05,182.700000,-6.00E-01,-1.38E-04,0.182700
"19,137",5.00E-01,3.14E-05,182.720000,-6.00E-01,-1.37E-04,0.182720
"19,138",5.00E-01,2.87E-05,182.740000,-6.00E-01,-1.38E-04,0.182740
"19,139",5.00E-01,2.94E-05,182.760000,-6.00E-01,-1.38E-04,0.182760
"19,140",5.00E-01,2.94E-05,182.780000,-6.00E-01,-1.38E-04,0.182780
"19,141",5.00E-01,2.99E-05,182.800000,-6.00E-01,-1.37E-04,0.182800
"19,142",5.00E-01,3.02E-05,182.820000,-6.00E-01,-1.38E-04,0.182820
"19,143",5.00E-01,3.03E-05,182.840000,-6.00E-01,-1.39E-04,0.182840
"19,144",5.01E-01,3.08E-05,182.860000,-6.00E-01,-1.39E-04,0.182860
"19,145",5.00E-01,2.90E-05,182.880000,-6.00E-01,-1.36E-04,0.182880
"19,146",5.00E-01,2.82E-05,182.900000,-6.00E-01,-1.37E-04,0.182900
"19,147",5.01E-01,2.98E-05,182.920000,-6.00E-01,-1.36E-04,0.182920
"19,148",5.00E-01,3.18E-05,182.940000,-6.00E-01,-1.38E-04,0.182940
"19,149",5.00E-01,2.86E-05,182.960000,-6.00E-01,-1.39E-04,0.182960
"19,150",5.00E-01,2.94E-05,182.980000,-6.00E-01,-1.38E-04,0.182980
"19,151",5.00E-01,3.03E-05,183.000000,-6.00E-01,-1.39E-04,0.183000
"19,152",5.00E-01,2.82E-05,183.020000,-6.00E-01,-1.36E-04,0.183020
"19,153",5.00E-01,2.93E-05,183.040000,-6.00E-01,-1.38E-04,0.183040
"19,154",5.00E-01,3.08E-05,183.060000,-6.00E-01,-1.38E-04,0.183060
"19,155",5.00E-01,2.97E-05,183.080000,-6.00E-01,-1.37E-04,0.183080
"19,156",5.00E-01,3.02E-05,183.100000,-6.00E-01,-1.38E-04,0.183100
"19,157",5.00E-01,2.91E-05,183.120000,-6.00E-01,-1.37E-04,0.183120
"19,158",5.00E-01,2.97E-05,183.140000,-6.00E-01,-1.38E-04,0.183140
"19,159",5.00E-01,2.99E-05,183.160000,-6.00E-01,-1.37E-04,0.183160
"19,160",5.00E-01,3.04E-05,183.180000,-6.00E-01,-1.38E-04,0.183180
"19,161",5.00E-01,2.99E-05,183.200000,-6.00E-01,-1.36E-04,0.183200
"19,162",5.00E-01,3.06E-05,183.220000,-6.00E-01,-1.39E-04,0.183220
"19,163",5.00E-01,2.84E-05,183.240000,-6.00E-01,-1.37E-04,0.183240
"19,164",5.00E-01,3.05E-05,183.260000,-6.00E-01,-1.37E-04,0.183260
"19,165",5.00E-01,2.95E-05,183.280000,-6.00E-01,-1.38E-04,0.183280
"19,166",5.00E-01,3.13E-05,183.300000,-6.00E-01,-1.37E-04,0.183300
"19,167",5.00E-01,3.03E-05,183.320000,-6.00E-01,-1.39E-04,0.183320
"19,168",5.00E-01,3.04E-05,183.340000,-6.00E-01,-1.37E-04,0.183340
"19,169",5.00E-01,2.72E-05,183.360000,-6.00E-01,-1.39E-04,0.183360
"19,170",5.00E-01,2.85E-05,183.380000,-6.00E-01,-1.36E-04,0.183380
"19,171",5.00E-01,2.92E-05,183.400000,-6.00E-01,-1.38E-04,0.183400
"19,172",5.00E-01,3.03E-05,183.420000,-6.00E-01,-1.38E-04,0.183420
"19,173",5.00E-01,3.15E-05,183.440000,-6.00E-01,-1.37E-04,0.183440
"19,174",5.00E-01,2.99E-05,183.460000,-6.00E-01,-1.37E-04,0.183460
"19,175",5.00E-01,2.99E-05,183.480000,-6.00E-01,-1.37E-04,0.183480
"19,176",5.00E-01,2.98E-05,183.500000,-6.00E-01,-1.38E-04,0.183500
"19,177",5.00E-01,2.98E-05,183.520000,-6.00E-01,-1.38E-04,0.183520
"19,178",5.00E-01,3.16E-05,183.540000,-6.00E-01,-1.36E-04,0.183540
"19,179",5.00E-01,3.03E-05,183.560000,-6.00E-01,-1.37E-04,0.183560
"19,180",5.00E-01,3.05E-05,183.580000,-6.00E-01,-1.36E-04,0.183580
"19,181",5.00E-01,3.06E-05,183.600000,-6.00E-01,-1.36E-04,0.183600
"19,182",5.00E-01,2.96E-05,183.620000,-6.00E-01,-1.36E-04,0.183620
"19,183",5.00E-01,2.94E-05,183.640000,-6.00E-01,-1.39E-04,0.183640
"19,184",5.00E-01,3.02E-05,183.660000,-6.00E-01,-1.37E-04,0.183660
"19,185",5.00E-01,3.04E-05,183.680000,-6.00E-01,-1.39E-04,0.183680
"19,186",5.00E-01,2.95E-05,183.700000,-6.00E-01,-1.36E-04,0.183700
"19,187",5.00E-01,2.96E-05,183.720000,-6.00E-01,-1.37E-04,0.183720
"19,188",5.00E-01,2.97E-05,183.740000,-6.00E-01,-1.38E-04,0.183740
"19,189",5.00E-01,2.93E-05,183.760000,-6.00E-01,-1.36E-04,0.183760
"19,190",5.00E-01,2.77E-05,183.780000,-6.00E-01,-1.37E-04,0.183780
"19,191",5.00E-01,3.01E-05,183.800000,-6.00E-01,-1.38E-04,0.183800
"19,192",5.00E-01,2.74E-05,183.820000,-6.00E-01,-1.38E-04,0.183820
"19,193",5.00E-01,3.11E-05,183.840000,-6.00E-01,-1.37E-04,0.183840
"19,194",5.00E-01,2.96E-05,183.860000,-6.00E-01,-1.37E-04,0.183860
"19,195",5.00E-01,3.01E-05,183.880000,-6.00E-01,-1.38E-04,0.183880
"19,196",5.00E-01,3.02E-05,183.900000,-6.00E-01,-1.35E-04,0.183900
"19,197",5.00E-01,3.15E-05,183.920000,-6.00E-01,-1.39E-04,0.183920
"19,198",5.00E-01,3.05E-05,183.940000,-6.00E-01,-1.38E-04,0.183940
"19,199",5.00E-01,3.22E-05,183.960000,-6.00E-01,-1.37E-04,0.183960
"19,200",5.00E-01,2.91E-05,183.980000,-6.00E-01,-1.37E-04,0.183980
"19,201",5.00E-01,3.04E-05,184.000000,-6.00E-01,-1.37E-04,0.184000
"19,202",5.00E-01,2.99E-05,184.020000,-6.00E-01,-1.39E-04,0.184020
"19,203",5.00E-01,3.04E-05,184.040000,-6.00E-01,-1.39E-04,0.184040
"19,204",5.00E-01,2.95E-05,184.060000,-6.00E-01,-1.37E-04,0.184060
"19,205",5.00E-01,2.87E-05,184.080000,-6.00E-01,-1.37E-04,0.184080
"19,206",5.00E-01,3.03E-05,184.100000,-6.00E-01,-1.38E-04,0.184100
"19,207",5.00E-01,3.02E-05,184.120000,-6.00E-01,-1.38E-04,0.184120
"19,208",5.00E-01,2.92E-05,184.140000,-6.00E-01,-1.37E-04,0.184140
"19,209",5.00E-01,2.77E-05,184.160000,-6.00E-01,-1.37E-04,0.184160
"19,210",5.00E-01,2.87E-05,184.180000,-6.00E-01,-1.37E-04,0.184180
"19,211",5.00E-01,2.94E-05,184.200000,-6.00E-01,-1.36E-04,0.184200
"19,212",5.00E-01,2.82E-05,184.220000,-6.00E-01,-1.36E-04,0.184220
"19,213",5.00E-01,3.07E-05,184.240000,-6.00E-01,-1.38E-04,0.184240
"19,214",5.00E-01,2.89E-05,184.260000,-6.00E-01,-1.37E-04,0.184260
"19,215",5.00E-01,2.94E-05,184.280000,-6.00E-01,-1.36E-04,0.184280
"19,216",5.00E-01,3.08E-05,184.300000,-6.00E-01,-1.38E-04,0.184300
"19,217",5.00E-01,3.06E-05,184.320000,-6.00E-01,-1.36E-04,0.184320
"19,218",5.00E-01,2.92E-05,184.340000,-6.00E-01,-1.36E-04,0.184340
"19,219",5.00E-01,3.09E-05,184.360000,-6.00E-01,-1.38E-04,0.184360
"19,220",5.00E-01,3.00E-05,184.380000,-6.00E-01,-1.36E-04,0.184380
"19,221",5.00E-01,2.90E-05,184.400000,-6.00E-01,-1.38E-04,0.184400
"19,222",5.00E-01,3.09E-05,184.420000,-6.00E-01,-1.37E-04,0.184420
"19,223",5.00E-01,3.04E-05,184.440000,-6.00E-01,-1.38E-04,0.184440
"19,224",5.00E-01,2.83E-05,184.460000,-6.00E-01,-1.37E-04,0.184460
"19,225",5.00E-01,2.89E-05,184.480000,-6.00E-01,-1.39E-04,0.184480
"19,226",5.00E-01,3.00E-05,184.500000,-6.00E-01,-1.37E-04,0.184500
"19,227",5.01E-01,2.96E-05,184.520000,-6.00E-01,-1.37E-04,0.184520
"19,228",4.99E-01,2.83E-05,184.540000,-6.00E-01,-1.37E-04,0.184540
"19,229",5.00E-01,3.00E-05,184.560000,-6.00E-01,-1.37E-04,0.184560
"19,230",5.00E-01,2.94E-05,184.580000,-6.00E-01,-1.37E-04,0.184580
"19,231",5.00E-01,2.91E-05,184.600000,-6.00E-01,-1.37E-04,0.184600
"19,232",5.00E-01,2.95E-05,184.620000,-6.00E-01,-1.39E-04,0.184620
"19,233",5.01E-01,2.98E-05,184.640000,-6.00E-01,-1.38E-04,0.184640
"19,234",5.00E-01,2.92E-05,184.660000,-6.00E-01,-1.37E-04,0.184660
"19,235",5.00E-01,2.98E-05,184.680000,-6.00E-01,-1.37E-04,0.184680
"19,236",5.00E-01,2.88E-05,184.700000,-6.00E-01,-1.38E-04,0.184700
"19,237",5.00E-01,2.95E-05,184.720000,-6.00E-01,-1.37E-04,0.184720
"19,238",5.00E-01,2.95E-05,184.740000,-6.00E-01,-1.38E-04,0.184740
"19,239",5.00E-01,2.96E-05,184.760000,-6.00E-01,-1.37E-04,0.184760
"19,240",5.00E-01,2.99E-05,184.780000,-6.00E-01,-1.39E-04,0.184780
"19,241",5.00E-01,2.93E-05,184.800000,-6.00E-01,-1.38E-04,0.184800
"19,242",5.00E-01,2.91E-05,184.820000,-6.00E-01,-1.38E-04,0.184820
"19,243",5.00E-01,3.02E-05,184.840000,-6.00E-01,-1.38E-04,0.184840
"19,244",5.00E-01,2.98E-05,184.860000,-6.00E-01,-1.37E-04,0.184860
"19,245",5.00E-01,3.22E-05,184.880000,-6.00E-01,-1.38E-04,0.184880
"19,246",5.00E-01,3.01E-05,184.900000,-6.00E-01,-1.38E-04,0.184900
"19,247",5.01E-01,3.04E-05,184.920000,-6.00E-01,-1.38E-04,0.184920
"19,248",5.00E-01,2.96E-05,184.940000,-6.00E-01,-1.37E-04,0.184940
"19,249",5.00E-01,2.94E-05,184.960000,-6.00E-01,-1.36E-04,0.184960
"19,250",5.00E-01,2.99E-05,184.980000,-6.00E-01,-1.37E-04,0.184980
"19,251",5.00E-01,3.08E-05,185.000000,-6.00E-01,-1.36E-04,0.185000
"19,252",5.00E-01,2.83E-05,185.020000,-6.00E-01,-1.36E-04,0.185020
"19,253",5.00E-01,2.85E-05,185.040000,-6.00E-01,-1.37E-04,0.185040
"19,254",5.01E-01,3.06E-05,185.060000,-6.00E-01,-1.38E-04,0.185060
"19,255",5.00E-01,2.93E-05,185.080000,-6.00E-01,-1.36E-04,0.185080
"19,256",5.00E-01,2.90E-05,185.100000,-6.00E-01,-1.36E-04,0.185100
"19,257",5.00E-01,3.04E-05,185.120000,-6.00E-01,-1.38E-04,0.185120
"19,258",5.00E-01,2.94E-05,185.140000,-6.00E-01,-1.39E-04,0.185140
"19,259",5.00E-01,2.87E-05,185.160000,-6.00E-01,-1.37E-04,0.185160
"19,260",5.00E-01,2.96E-05,185.180000,-6.00E-01,-1.37E-04,0.185180
"19,261",5.00E-01,2.85E-05,185.200000,-6.00E-01,-1.36E-04,0.185200
"19,262",5.01E-01,3.03E-05,185.220000,-6.00E-01,-1.38E-04,0.185220
"19,263",5.00E-01,2.73E-05,185.240000,-6.00E-01,-1.38E-04,0.185240
"19,264",5.00E-01,3.04E-05,185.260000,-6.00E-01,-1.37E-04,0.185260
"19,265",5.00E-01,2.92E-05,185.280000,-6.00E-01,-1.36E-04,0.185280
"19,266",5.00E-01,2.93E-05,185.300000,-6.00E-01,-1.38E-04,0.185300
"19,267",5.00E-01,2.89E-05,185.320000,-6.00E-01,-1.36E-04,0.185320
"19,268",5.00E-01,2.81E-05,185.340000,-6.00E-01,-1.37E-04,0.185340
"19,269",5.00E-01,2.96E-05,185.360000,-6.00E-01,-1.38E-04,0.185360
"19,270",4.99E-01,2.92E-05,185.380000,-6.00E-01,-1.36E-04,0.185380
"19,271",5.00E-01,3.04E-05,185.400000,-6.00E-01,-1.37E-04,0.185400
"19,272",5.00E-01,3.02E-05,185.420000,-6.00E-01,-1.38E-04,0.185420
"19,273",5.00E-01,2.88E-05,185.440000,-6.00E-01,-1.36E-04,0.185440
"19,274",5.00E-01,2.96E-05,185.460000,-6.00E-01,-1.37E-04,0.185460
"19,275",5.00E-01,2.98E-05,185.480000,-6.00E-01,-1.35E-04,0.185480
"19,276",5.00E-01,2.90E-05,185.500000,-6.00E-01,-1.37E-04,0.185500
"19,277",5.00E-01,3.08E-05,185.520000,-6.00E-01,-1.38E-04,0.185520
"19,278",5.00E-01,2.94E-05,185.540000,-6.00E-01,-1.36E-04,0.185540
"19,279",5.00E-01,3.03E-05,185.560000,-6.00E-01,-1.39E-04,0.185560
"19,280",5.00E-01,2.95E-05,185.580000,-6.00E-01,-1.37E-04,0.185580
"19,281",5.00E-01,2.90E-05,185.600000,-6.00E-01,-1.36E-04,0.185600
"19,282",5.00E-01,2.94E-05,185.620000,-6.00E-01,-1.39E-04,0.185620
"19,283",5.00E-01,2.79E-05,185.640000,-6.00E-01,-1.37E-04,0.185640
"19,284",5.00E-01,2.90E-05,185.660000,-6.00E-01,-1.37E-04,0.185660
"19,285",5.00E-01,2.85E-05,185.680000,-6.00E-01,-1.36E-04,0.185680
"19,286",5.00E-01,2.98E-05,185.700000,-6.00E-01,-1.36E-04,0.185700
"19,287",5.00E-01,2.88E-05,185.720000,-6.00E-01,-1.36E-04,0.185720
"19,288",5.00E-01,2.91E-05,185.740000,-6.00E-01,-1.36E-04,0.185740
"19,289",5.00E-01,3.07E-05,185.760000,-6.00E-01,-1.37E-04,0.185760
"19,290",5.00E-01,3.02E-05,185.780000,-6.00E-01,-1.36E-04,0.185780
"19,291",5.00E-01,2.96E-05,185.800000,-6.00E-01,-1.37E-04,0.185800
"19,292",5.00E-01,2.88E-05,185.820000,-6.00E-01,-1.35E-04,0.185820
"19,293",5.00E-01,3.06E-05,185.840000,-6.00E-01,-1.36E-04,0.185840
"19,294",5.01E-01,2.98E-05,185.860000,-6.00E-01,-1.37E-04,0.185860
"19,295",5.00E-01,2.96E-05,185.880000,-6.00E-01,-1.37E-04,0.185880
"19,296",5.00E-01,2.83E-05,185.900000,-6.00E-01,-1.38E-04,0.185900
"19,297",5.00E-01,3.00E-05,185.920000,-6.00E-01,-1.38E-04,0.185920
"19,298",5.00E-01,2.85E-05,185.940000,-6.00E-01,-1.37E-04,0.185940
"19,299",5.00E-01,3.01E-05,185.960000,-6.00E-01,-1.36E-04,0.185960
"19,300",5.00E-01,2.94E-05,185.980000,-6.00E-01,-1.37E-04,0.185980
"19,301",5.00E-01,2.95E-05,186.000000,-6.00E-01,-1.37E-04,0.186000
"19,302",5.00E-01,3.11E-05,186.020000,-6.00E-01,-1.37E-04,0.186020
"19,303",5.00E-01,2.86E-05,186.040000,-6.00E-01,-1.37E-04,0.186040
"19,304",5.00E-01,2.89E-05,186.060000,-6.00E-01,-1.37E-04,0.186060
"19,305",5.00E-01,3.03E-05,186.080000,-6.00E-01,-1.38E-04,0.186080
"19,306",5.00E-01,2.77E-05,186.100000,-6.00E-01,-1.37E-04,0.186100
"19,307",5.00E-01,2.96E-05,186.120000,-6.00E-01,-1.37E-04,0.186120
"19,308",5.00E-01,3.03E-05,186.140000,-6.00E-01,-1.36E-04,0.186140
"19,309",5.00E-01,2.92E-05,186.160000,-6.00E-01,-1.37E-04,0.186160
"19,310",5.00E-01,2.97E-05,186.180000,-6.00E-01,-1.37E-04,0.186180
